x,vx,ax,y,vy,ay,z,vz,az
0.0000,274.3200,-2.9591,0.0000,0.0000,-0.1569,914.4000,0.0000,2.9464
9.1424,274.2214,-2.9307,-0.0001,-0.0052,-0.1339,914.4012,0.0982,5.7427
18.2814,274.1246,-2.8120,-0.0003,-0.0089,0.0917,914.4086,0.3828,12.1053
27.4174,274.0339,-2.6537,-0.0005,0.0009,0.6395,914.4294,0.9052,19.4598
36.5504,273.9477,-2.6116,-0.0000,0.0337,1.4527,914.4718,1.6802,26.8921
45.6806,273.8598,-2.7827,0.0021,0.0977,2.4842,914.5441,2.6980,33.8015
54.8076,273.7622,-3.1614,0.0069,0.1993,3.6740,914.6541,3.9336,39.8227
63.9312,273.6490,-3.6944,0.0158,0.3427,4.9585,914.8084,5.3529,44.7803
73.0507,273.5159,-4.3312,0.0303,0.5299,6.2783,915.0126,6.9190,48.6326
82.1653,273.3603,-5.0175,0.0517,0.7612,7.5860,915.2709,8.5951,51.4307
91.2744,273.1814,-5.7049,0.0815,1.0356,8.8464,915.5864,10.3477,53.2862
100.3772,272.9800,-6.3562,0.1212,1.3510,10.0359,915.9613,12.1475,54.3350
109.4729,272.7577,-6.9476,0.1720,1.7047,11.1425,916.3965,13.9700,54.7225
118.5608,272.5168,-7.4666,0.2352,2.0938,12.1630,916.8926,15.7956,54.5917
127.6405,272.2599,-7.9104,0.3119,2.5155,13.1000,917.4494,17.6094,54.0720
136.7113,271.9894,-8.2835,0.4032,2.9671,13.9603,918.0663,19.4004,53.2767
145.7730,271.7076,-8.5942,0.5100,3.4462,14.7548,918.7425,21.1612,52.3032
154.8251,271.4165,-8.8533,0.6333,3.9508,15.4947,919.4767,22.8873,51.2303
163.8673,271.1174,-9.0726,0.7737,4.4792,16.1918,920.2679,24.5766,50.1210
172.8995,270.8116,-9.2632,0.9321,5.0302,16.8573,921.1147,26.2287,49.0229
181.9214,270.4999,-9.4351,1.1093,5.6030,17.5012,922.0160,27.8448,47.9710
190.9328,270.1826,-9.5970,1.3059,6.1970,18.1320,922.9707,29.4268,46.9889
